athlete_id,age,gender,sport,vo2_max,hrv,lactate_threshold,resting_heart_rate,max_heart_rate,stride_length,cadence,force_application,power_output,endurance_score,efficiency_score,adaptability_score,skiing_potential
ROW_705,27,Female,Rowing,50.5,81.0,70.74,47,197,,85,386.77,177.7,50.85,62.31,57.67,0.96
ROW_706,29,Female,Rowing,60.72,55.76,78.78,59,173,,63,278.11,353.36,71.89,75.36,70.72,0.45
ROW_707,26,Female,Rowing,57.45,112.44,64.76,43,182,,97,264.93,335.92,83.44,96.24,92.63,0.76
ROW_708,32,Female,Rowing,68.88,110.84,66.18,59,185,,94,282.28,368.97,60.88,67.2,98.59,0.71
ROW_709,26,Female,Rowing,78.83,119.85,89.76,48,174,,70,397.11,179.72,86.29,70.11,83.27,0.52
ROW_710,24,Female,Rowing,57.71,90.96,82.59,44,192,,95,295.12,340.1,54.06,59.53,96.1,0.62
ROW_711,29,Male,Rowing,47.18,102.58,88.86,45,179,,84,238.69,313.78,72.55,79.66,56.6,0.95
ROW_712,31,Female,Rowing,76.42,64.19,68.88,58,186,,79,520.56,208.07,83.81,87.01,98.75,0.93
ROW_713,33,Male,Rowing,46.33,96.73,64.94,51,197,,60,415.93,393.48,63.34,72.03,51.68,0.65
ROW_714,20,Female,Rowing,78.35,95.48,75.09,44,180,,89,262.74,292.59,53.69,87.51,76.36,0.66
ROW_715,28,Male,Rowing,68.26,113.08,74.84,44,174,,63,388.57,376.72,97.85,65.13,64.55,0.25
ROW_716,25,Female,Rowing,77.96,108.16,65.25,57,184,,82,227.34,364.77,95.69,85.35,90.7,0.83
ROW_717,25,Female,Rowing,51.99,115.69,82.0,45,173,,94,432.17,233.28,96.32,62.92,60.88,0.63
ROW_718,20,Male,Rowing,46.42,110.82,70.85,48,176,,81,336.12,283.99,98.93,89.03,50.58,0.83
ROW_719,27,Female,Rowing,62.09,110.81,65.59,50,199,,90,241.41,257.84,59.23,91.53,70.73,0.66
ROW_720,30,Female,Rowing,60.77,54.46,69.96,53,179,,60,273.46,327.27,57.89,89.89,53.21,0.3
ROW_721,26,Female,Rowing,56.6,109.22,76.91,41,192,,63,338.28,297.01,51.71,60.77,64.5,0.19
ROW_722,23,Female,Rowing,78.52,92.52,81.79,53,193,,78,522.56,346.21,94.59,84.71,82.19,0.08
ROW_723,32,Female,Rowing,73.79,76.63,74.46,58,173,,89,269.5,152.94,87.64,76.93,64.74,0.59
ROW_724,33,Male,Rowing,68.16,53.96,75.77,49,189,,60,243.87,321.95,81.66,99.3,62.29,0.28
ROW_725,22,Female,Rowing,50.7,97.44,64.17,44,195,,78,406.38,229.77,96.38,68.08,57.77,0.63
ROW_726,30,Male,Rowing,70.7,72.97,87.44,43,174,,80,423.48,206.06,78.75,88.56,56.76,0.06
ROW_727,19,Male,Rowing,70.45,82.74,87.86,46,174,,81,236.1,350.31,56.49,68.5,76.29,0.38
ROW_728,23,Male,Rowing,59.88,97.72,80.5,52,180,,61,313.79,172.31,58.84,69.84,84.08,0.26
ROW_729,18,Male,Rowing,77.37,113.82,60.53,49,188,,65,305.11,207.12,56.61,55.55,72.64,0.37
ROW_730,32,Male,Rowing,50.84,107.78,76.11,49,174,,80,274.49,200.93,65.38,61.98,56.18,0.05
ROW_731,32,Male,Rowing,54.36,81.54,78.88,43,190,,92,326.26,254.96,68.97,58.22,82.39,0.72
ROW_732,31,Male,Rowing,47.21,77.14,89.84,55,177,,78,214.84,230.58,89.84,57.96,77.86,0.12
ROW_733,24,Male,Rowing,72.84,66.78,89.88,54,176,,86,460.62,330.12,59.56,50.45,69.06,0.01
ROW_734,22,Female,Rowing,66.76,76.07,85.73,50,177,,96,595.39,324.84,86.27,89.69,66.5,0.95
ROW_735,33,Male,Rowing,56.02,57.77,61.91,58,182,,88,453.62,231.37,74.56,73.4,59.16,0.19
ROW_736,34,Female,Rowing,50.73,117.98,88.6,42,174,,87,344.43,259.25,99.98,90.21,57.31,0.83
ROW_737,28,Male,Rowing,46.41,90.17,78.38,54,197,,93,467.16,201.98,88.83,80.63,66.94,0.96
ROW_738,32,Male,Rowing,50.84,58.95,84.03,55,196,,60,428.61,317.71,98.45,91.57,52.08,0.53
ROW_739,33,Female,Rowing,60.86,74.7,72.22,53,187,,84,538.7,249.06,67.12,75.19,71.83,0.53
ROW_740,20,Male,Rowing,53.65,88.29,69.59,44,193,,80,448.75,183.21,56.15,54.7,80.08,0.37
ROW_741,23,Female,Rowing,54.06,87.3,73.9,56,178,,93,453.63,181.82,75.29,80.84,97.08,0.43
ROW_742,30,Male,Rowing,75.65,52.49,64.41,57,171,,85,288.67,230.58,56.21,83.89,81.29,0.48
ROW_743,18,Female,Rowing,63.03,116.56,70.71,58,185,,95,366.25,336.83,74.62,81.33,81.2,0.15
ROW_744,31,Female,Rowing,70.52,69.28,85.73,40,183,,94,337.77,156.38,63.5,90.07,68.72,0.36
ROW_745,19,Male,Rowing,46.25,51.13,61.14,48,186,,82,204.57,214.44,74.55,86.57,56.67,0.82
ROW_746,19,Male,Rowing,57.78,55.35,64.53,53,197,,76,325.31,190.62,97.48,71.63,72.35,0.18
ROW_747,32,Male,Rowing,61.77,90.61,63.75,59,175,,71,394.42,389.12,64.45,90.96,79.93,0.73
ROW_748,26,Male,Rowing,51.52,59.64,72.09,59,172,,79,439.94,326.32,99.67,84.59,86.2,0.65
ROW_749,20,Female,Rowing,49.21,52.92,89.91,50,186,,98,573.83,208.31,61.47,56.02,91.3,0.06
ROW_750,21,Female,Rowing,75.46,76.57,65.2,41,182,,86,295.65,201.87,60.41,76.99,62.8,0.02
ROW_751,32,Female,Rowing,77.88,93.59,64.36,59,175,,96,260.97,364.51,77.24,86.43,62.06,0.35
ROW_752,22,Female,Rowing,47.76,57.83,87.45,44,197,,79,547.78,197.56,92.1,77.66,78.26,0.69
ROW_753,22,Female,Rowing,57.22,71.93,86.46,54,177,,70,576.74,399.26,87.48,97.45,78.3,0.33
ROW_754,27,Female,Rowing,78.54,79.24,60.97,51,194,,87,395.18,220.58,86.18,55.07,60.9,0.67
ROW_755,33,Female,Rowing,47.91,61.16,82.55,53,198,,61,246.09,171.08,64.13,86.12,79.37,0.67
ROW_756,29,Male,Rowing,67.53,85.43,79.66,50,175,,83,394.16,322.74,51.13,91.22,67.29,0.81
ROW_757,31,Male,Rowing,79.03,55.96,83.03,48,197,,75,243.78,302.41,58.09,85.13,81.97,0.1
ROW_758,28,Male,Rowing,79.24,53.26,74.84,59,185,,71,553.27,399.96,67.47,69.28,64.55,0.58
ROW_759,23,Male,Rowing,61.49,86.39,89.74,47,175,,75,483.26,350.52,98.58,69.27,79.61,0.06
ROW_760,27,Male,Rowing,50.7,67.35,61.32,51,186,,95,296.45,257.21,95.99,79.33,88.42,0.18
ROW_761,20,Male,Rowing,52.07,56.68,67.03,42,190,,61,554.68,319.15,60.03,69.85,99.01,0.33
ROW_762,32,Male,Rowing,76.14,79.67,71.9,54,172,,84,455.16,354.46,86.28,94.16,95.55,0.71
ROW_763,28,Male,Rowing,76.91,114.06,73.49,47,192,,88,581.31,278.43,78.95,55.5,75.18,0.97
ROW_764,19,Female,Rowing,66.28,100.69,87.64,46,181,,87,592.19,218.22,52.49,81.96,74.42,0.34
ROW_765,23,Male,Rowing,71.82,107.09,76.8,56,194,,69,201.31,202.53,68.59,56.71,71.89,0.52
ROW_766,34,Male,Rowing,70.9,111.03,61.35,51,198,,82,248.09,223.82,74.3,77.01,51.39,0.26
ROW_767,21,Male,Rowing,68.16,118.08,72.24,59,196,,91,418.77,362.02,83.38,85.78,58.3,0.68
ROW_768,26,Female,Rowing,73.95,103.43,72.49,57,175,,90,582.34,245.11,64.75,58.28,52.96,0.37
ROW_769,27,Male,Rowing,68.99,92.59,88.96,57,190,,78,597.69,221.67,96.69,85.2,84.82,0.48
ROW_770,19,Female,Rowing,63.69,75.58,77.98,54,176,,74,426.96,351.47,72.59,57.0,70.66,0.57
ROW_771,28,Female,Rowing,53.29,62.72,79.07,42,180,,92,269.52,157.98,62.43,81.03,53.19,0.69
ROW_772,28,Male,Rowing,71.04,98.07,81.4,58,178,,76,265.22,298.49,65.82,75.28,84.53,0.06
ROW_773,28,Female,Rowing,61.57,119.65,83.1,54,185,,95,505.54,368.41,87.59,64.9,82.22,0.55
ROW_774,18,Male,Rowing,55.32,82.72,79.05,55,174,,79,436.78,252.52,82.01,55.58,86.0,0.43
ROW_775,31,Male,Rowing,73.07,100.66,67.12,56,184,,68,419.51,217.33,87.11,86.79,79.99,0.13
ROW_776,18,Male,Rowing,69.38,84.66,86.22,40,190,,97,386.31,272.93,64.62,69.09,58.08,0.21
ROW_777,26,Female,Rowing,77.81,80.24,81.96,50,195,,62,490.05,329.37,66.34,54.33,53.07,0.88
ROW_778,18,Male,Rowing,50.79,78.72,82.26,45,173,,61,543.22,279.15,69.84,88.64,90.86,0.87
ROW_779,21,Male,Rowing,67.72,85.32,89.9,48,174,,77,321.18,151.91,59.43,61.64,60.79,0.03
ROW_780,18,Male,Rowing,53.55,75.68,84.08,59,176,,82,288.37,169.58,84.55,86.82,77.13,0.69
ROW_781,27,Female,Rowing,76.63,102.41,84.87,55,172,,78,468.08,330.33,66.47,78.24,74.26,0.55
ROW_782,32,Female,Rowing,48.48,111.2,88.54,45,173,,66,565.89,249.99,66.31,59.73,96.05,0.94
ROW_783,21,Female,Rowing,67.97,111.8,64.53,51,194,,94,339.26,346.19,63.47,53.82,77.62,0.91
ROW_784,31,Female,Rowing,72.69,65.94,74.93,58,184,,79,308.98,312.37,72.64,79.66,79.0,0.58
ROW_785,22,Male,Rowing,57.42,112.71,77.42,52,197,,79,290.45,295.38,88.6,51.26,65.98,0.14
ROW_786,32,Male,Rowing,78.39,73.91,69.88,52,171,,78,301.8,375.34,91.78,53.27,97.93,0.46
ROW_787,32,Female,Rowing,74.78,71.65,85.18,43,193,,75,253.97,155.33,90.23,85.11,80.62,0.73
ROW_788,33,Male,Rowing,55.31,100.87,82.87,48,194,,97,438.71,188.76,81.06,76.94,50.25,0.95
ROW_789,33,Female,Rowing,45.26,71.33,81.63,53,174,,80,312.33,306.09,64.02,66.31,77.8,0.36
ROW_790,21,Male,Rowing,55.38,53.71,89.91,53,176,,88,445.98,166.46,86.74,76.96,68.19,0.78
ROW_791,26,Male,Rowing,54.85,76.15,67.78,56,191,,97,233.21,311.24,51.97,79.58,51.61,0.68
ROW_792,18,Female,Rowing,76.15,100.5,82.06,44,186,,83,246.18,396.03,89.91,78.26,71.58,0.08
ROW_793,22,Female,Rowing,78.85,72.89,76.54,58,177,,96,414.46,369.7,89.01,82.13,88.68,0.56
ROW_794,26,Male,Rowing,47.47,94.07,69.39,41,178,,88,404.61,297.73,83.5,97.01,75.19,0.18
ROW_795,22,Female,Rowing,61.5,96.21,64.82,52,179,,90,308.6,373.49,54.9,69.44,81.97,0.68
ROW_796,21,Male,Rowing,64.19,101.36,86.88,50,180,,98,530.85,179.07,99.87,65.06,81.99,0.61
ROW_797,33,Male,Rowing,48.25,112.8,77.86,41,170,,71,274.82,263.67,87.82,51.92,83.55,0.97
ROW_798,19,Male,Rowing,58.21,80.28,84.75,40,184,,89,344.26,257.17,86.74,57.35,69.38,0.94
ROW_799,33,Male,Rowing,56.1,61.65,76.36,42,177,,63,422.2,234.11,53.2,55.31,68.5,0.01
ROW_800,19,Female,Rowing,63.76,72.32,66.6,51,188,,89,546.88,150.05,69.94,66.77,50.23,0.08
ROW_801,33,Male,Rowing,68.14,80.25,70.13,46,181,,64,367.42,372.76,54.31,80.5,57.71,0.77
ROW_802,18,Male,Rowing,69.62,99.97,71.45,40,175,,75,359.44,344.43,68.05,52.32,97.54,0.69
ROW_803,33,Male,Rowing,49.79,50.92,89.19,48,179,,86,431.81,313.21,78.52,86.38,92.12,0.8
ROW_804,20,Female,Rowing,73.45,72.1,60.17,57,193,,63,326.68,182.24,93.94,69.87,63.76,0.27
ROW_805,32,Male,Rowing,68.75,104.59,89.57,59,174,,67,483.67,244.55,64.15,98.18,70.06,0.85
ROW_806,28,Female,Rowing,76.12,96.96,89.41,45,193,,67,299.48,381.08,81.17,78.42,97.0,0.44
ROW_807,27,Female,Rowing,60.73,101.22,89.88,48,176,,76,529.28,304.23,58.23,88.57,62.52,0.26
ROW_808,34,Female,Rowing,76.29,106.83,74.3,47,176,,62,308.94,300.85,67.7,93.06,76.63,0.01
ROW_809,21,Female,Rowing,75.3,104.83,88.91,57,192,,86,597.08,378.28,97.36,94.44,51.1,0.87
ROW_810,34,Female,Rowing,60.34,97.75,71.87,54,194,,93,326.58,289.96,87.38,75.92,80.99,0.54
ROW_811,21,Female,Rowing,58.34,80.78,60.79,40,191,,80,551.53,299.41,77.29,69.84,96.5,0.98
ROW_812,18,Female,Rowing,77.65,118.85,66.73,53,191,,83,358.94,236.43,62.58,78.03,94.24,0.71
ROW_813,31,Male,Rowing,70.03,89.84,88.36,57,196,,88,298.42,242.86,68.99,70.1,75.1,0.08
ROW_814,28,Male,Rowing,77.49,64.19,60.41,58,178,,98,290.47,321.4,57.83,62.04,82.48,0.59
ROW_815,24,Female,Rowing,72.89,70.5,76.38,58,184,,65,540.08,230.11,67.67,66.2,78.49,0.02
ROW_816,34,Female,Rowing,66.33,98.55,62.27,49,175,,73,323.5,289.78,57.53,61.64,53.35,0.56
ROW_817,21,Female,Rowing,49.05,114.73,68.59,59,185,,73,335.43,219.8,89.77,63.47,57.94,0.35
ROW_818,27,Male,Rowing,55.2,62.51,62.64,45,176,,96,278.8,191.53,54.04,54.68,98.19,0.64
ROW_819,34,Female,Rowing,78.91,55.76,85.79,56,184,,83,584.53,263.6,59.47,71.32,62.8,0.54
ROW_820,21,Male,Rowing,56.18,111.71,77.73,53,192,,72,297.9,204.36,84.56,61.76,69.22,0.26
ROW_821,34,Male,Rowing,48.26,114.07,87.06,52,171,,60,298.98,374.62,95.13,72.42,75.45,0.16
ROW_822,23,Female,Rowing,69.76,69.35,80.65,47,198,,71,577.56,225.9,98.23,89.61,98.96,0.4
ROW_823,24,Male,Rowing,70.69,76.41,89.13,49,197,,83,560.36,299.35,91.8,72.42,84.5,0.99
ROW_824,23,Female,Rowing,54.99,96.21,75.3,48,177,,96,299.56,215.86,60.57,97.73,81.48,0.44
ROW_825,29,Female,Rowing,55.42,73.1,79.16,44,181,,79,545.89,214.5,64.29,57.39,76.22,0.75
ROW_826,26,Female,Rowing,61.41,111.4,77.29,43,180,,65,299.93,237.66,93.54,92.51,85.03,0.06
ROW_827,19,Male,Rowing,45.76,57.53,74.53,45,175,,71,233.79,378.97,94.47,62.41,83.2,0.38
ROW_828,34,Female,Rowing,72.63,52.66,85.38,45,189,,80,528.14,247.87,82.03,96.7,95.14,0.58
ROW_829,18,Male,Rowing,56.1,64.59,79.34,52,196,,62,508.62,355.32,65.68,61.36,77.09,0.75
ROW_830,26,Female,Rowing,74.88,70.03,84.04,43,182,,86,317.87,199.32,61.2,87.35,71.08,0.53
ROW_831,23,Female,Rowing,73.09,57.9,83.59,47,192,,95,236.06,162.04,92.61,53.11,90.36,0.52
ROW_832,19,Female,Rowing,68.15,54.6,65.73,44,185,,76,282.58,345.42,60.26,81.49,89.99,0.76
ROW_833,23,Female,Rowing,56.37,102.89,79.5,41,177,,74,508.42,285.47,83.09,60.93,58.49,0.31
ROW_834,26,Female,Rowing,63.07,61.5,65.99,48,186,,98,585.9,275.93,98.4,83.51,61.84,0.09
ROW_835,20,Male,Rowing,60.57,113.97,77.5,50,195,,63,303.6,218.05,85.26,81.79,97.93,0.35
ROW_836,33,Female,Rowing,56.86,75.76,80.32,59,198,,76,527.3,168.08,62.88,96.18,72.21,0.16
ROW_837,32,Female,Rowing,74.68,96.94,89.92,59,182,,97,291.17,270.72,64.13,81.33,75.98,0.97
ROW_838,29,Female,Rowing,61.92,65.78,60.92,50,173,,70,471.84,366.81,54.64,70.41,65.51,0.58
ROW_839,25,Male,Rowing,74.15,66.82,62.74,46,189,,71,233.45,180.01,84.31,59.68,74.05,0.45
ROW_840,23,Female,Rowing,48.68,90.23,62.31,53,179,,91,434.12,382.29,75.92,82.87,87.17,0.91
ROW_841,20,Female,Rowing,49.94,89.25,71.95,45,194,,86,307.68,218.68,60.32,55.82,74.12,0.9
ROW_842,21,Female,Rowing,79.21,103.81,84.65,43,198,,86,570.34,283.05,61.38,91.43,65.74,0.42
ROW_843,27,Female,Rowing,65.57,103.05,85.32,45,191,,99,315.9,166.63,50.45,62.37,54.8,0.87
ROW_844,31,Male,Rowing,62.84,96.95,82.11,42,189,,88,359.38,256.26,98.92,76.21,96.41,0.06
ROW_845,32,Female,Rowing,63.31,81.44,86.91,45,185,,68,536.27,181.47,91.4,79.8,93.58,0.89
ROW_846,24,Male,Rowing,52.53,112.34,69.69,42,198,,62,375.31,161.99,69.71,68.12,89.57,0.31
ROW_847,24,Male,Rowing,70.15,93.58,62.64,40,186,,98,295.36,391.64,97.3,83.19,84.7,0.57
ROW_848,25,Male,Rowing,47.97,119.31,61.74,57,177,,88,419.02,332.52,83.86,62.51,75.78,0.27
ROW_849,27,Male,Rowing,65.07,107.36,85.56,43,180,,80,536.0,329.76,87.57,51.73,94.87,0.98
ROW_850,19,Female,Rowing,64.98,53.1,81.91,45,194,,94,373.27,172.64,84.0,97.96,89.59,0.07
ROW_851,32,Female,Rowing,77.0,72.44,80.96,56,174,,69,253.16,382.34,87.84,66.0,90.8,0.45
ROW_852,18,Male,Rowing,63.42,90.03,70.19,57,190,,82,353.23,267.37,58.55,85.67,65.48,0.62
ROW_853,27,Male,Rowing,49.8,100.5,71.4,45,195,,98,581.79,363.07,78.12,75.38,71.17,0.62
ROW_854,23,Male,Rowing,65.05,88.52,88.74,41,185,,84,228.81,153.15,92.47,83.45,85.34,0.74
ROW_855,30,Female,Rowing,48.2,105.03,61.91,51,193,,83,363.38,224.55,50.98,55.55,68.55,0.72
ROW_856,27,Male,Rowing,52.13,69.79,83.21,51,177,,79,459.21,399.01,56.17,75.94,74.7,0.79
ROW_857,29,Male,Rowing,46.09,62.87,69.29,43,190,,74,231.41,256.96,62.28,69.61,82.33,0.23
ROW_858,23,Male,Rowing,62.97,53.77,61.17,55,185,,80,337.98,372.12,64.74,72.59,71.89,0.37
ROW_859,23,Male,Rowing,47.96,90.13,82.28,59,173,,71,576.23,232.0,59.14,98.31,89.65,0.38
ROW_860,18,Male,Rowing,61.43,98.2,69.93,49,175,,77,212.25,281.33,81.22,56.81,55.81,0.96
ROW_861,29,Female,Rowing,77.65,72.83,81.66,49,195,,82,500.7,363.55,64.7,87.74,85.9,0.41
ROW_862,27,Male,Rowing,70.19,92.95,81.23,46,190,,88,536.55,301.46,57.9,66.52,57.26,0.22
ROW_863,31,Female,Rowing,47.71,53.65,76.04,53,177,,95,310.82,331.3,95.29,64.52,96.89,0.63
ROW_864,32,Female,Rowing,52.85,56.95,83.32,46,178,,64,285.89,207.21,84.75,63.54,65.7,0.43
ROW_865,21,Female,Rowing,68.58,99.12,77.43,51,182,,98,565.93,188.97,62.3,67.44,89.77,0.25
ROW_866,18,Female,Rowing,76.31,75.76,68.6,50,186,,85,505.6,207.58,68.05,67.86,76.07,0.72
ROW_867,25,Female,Rowing,46.15,96.99,82.02,56,178,,98,245.35,273.26,87.04,63.54,54.55,0.19
ROW_868,20,Male,Rowing,73.44,108.22,77.67,50,182,,70,284.88,350.24,89.55,83.37,79.13,0.63
ROW_869,31,Female,Rowing,64.66,109.68,60.38,42,178,,70,448.54,238.5,58.82,52.39,95.61,0.43
ROW_870,34,Female,Rowing,64.11,62.05,87.05,58,175,,77,367.77,291.2,96.83,66.61,57.86,0.32
ROW_871,19,Male,Rowing,78.52,84.04,76.37,43,196,,71,401.67,351.2,89.26,64.01,66.07,0.95
ROW_872,32,Female,Rowing,71.17,101.37,86.06,47,179,,75,580.62,209.69,92.84,87.57,71.96,0.32
ROW_873,23,Male,Rowing,74.75,104.18,86.48,53,174,,86,368.09,370.74,57.19,57.32,63.75,0.35
ROW_874,22,Male,Rowing,57.39,104.93,73.35,59,176,,95,552.67,388.27,57.17,97.03,97.19,0.87
ROW_875,31,Male,Rowing,64.4,65.97,75.23,53,180,,76,464.3,159.74,65.27,58.53,68.88,0.13
ROW_876,26,Male,Rowing,66.54,63.48,72.47,55,193,,80,248.65,164.78,53.23,68.5,82.9,0.11
ROW_877,25,Male,Rowing,56.26,91.3,73.48,54,178,,96,497.8,172.74,54.55,59.99,61.2,0.28
ROW_878,20,Female,Rowing,64.96,101.88,86.85,51,194,,90,408.08,344.19,57.16,64.33,60.99,0.59
ROW_879,25,Male,Rowing,53.28,72.34,83.64,55,179,,94,290.04,197.33,85.62,88.05,58.79,0.38
ROW_880,33,Male,Rowing,50.02,57.33,63.8,59,180,,86,315.82,331.42,51.51,73.82,71.74,0.61
ROW_881,32,Female,Rowing,58.09,100.17,78.31,58,172,,82,422.93,260.32,54.16,58.13,76.64,0.16
ROW_882,32,Female,Rowing,70.88,70.98,89.88,44,198,,91,440.68,359.06,97.21,52.33,50.54,0.26
ROW_883,33,Female,Rowing,77.07,61.65,77.87,51,177,,76,587.27,352.14,54.18,61.5,91.65,0.57
ROW_884,18,Female,Rowing,61.02,60.34,83.58,44,186,,70,541.89,389.92,76.87,97.28,75.64,0.22
ROW_885,27,Male,Rowing,67.5,72.04,83.07,49,176,,60,282.34,212.76,82.13,92.27,57.86,0.42
ROW_886,22,Female,Rowing,48.61,91.49,70.51,56,181,,87,509.6,207.31,97.93,72.01,53.36,0.57
ROW_887,20,Male,Rowing,76.66,75.09,71.16,54,185,,77,203.32,157.88,94.99,74.1,53.16,0.97
ROW_888,21,Female,Rowing,64.9,51.45,81.72,47,184,,79,251.92,252.6,72.03,94.97,62.88,0.08
ROW_889,21,Female,Rowing,72.31,56.78,75.0,47,190,,66,279.88,264.77,97.11,79.57,74.96,0.46
ROW_890,28,Female,Rowing,72.81,70.34,77.12,47,198,,96,438.88,391.13,71.61,94.04,93.01,0.4
ROW_891,26,Female,Rowing,53.98,96.18,81.39,49,182,,75,277.87,357.7,83.5,74.59,95.15,0.82
ROW_892,18,Female,Rowing,63.52,56.9,83.33,59,187,,98,346.11,191.7,62.98,60.0,91.62,0.9
ROW_893,33,Male,Rowing,78.62,89.25,68.15,52,187,,82,297.11,349.62,81.83,86.3,66.43,0.91
ROW_894,26,Male,Rowing,48.14,58.39,64.4,55,193,,91,334.97,194.57,76.91,76.32,65.33,0.38
ROW_895,28,Male,Rowing,68.91,64.81,68.75,48,174,,76,576.98,169.44,80.34,83.42,99.37,0.3
ROW_896,23,Female,Rowing,78.68,62.05,75.23,55,183,,78,598.95,359.27,84.13,57.86,84.06,0.45
ROW_897,34,Male,Rowing,55.52,54.71,70.26,49,197,,93,474.29,393.99,58.67,82.38,65.25,0.34
ROW_898,29,Female,Rowing,75.15,96.99,77.05,42,180,,73,428.92,172.03,65.06,69.11,66.45,0.72
ROW_899,25,Female,Rowing,77.68,82.44,61.6,53,172,,62,483.38,353.48,86.81,66.6,71.73,0.21
ROW_900,33,Male,Rowing,71.15,108.17,75.29,52,186,,98,508.66,364.8,58.19,83.57,81.09,0.66
ROW_901,22,Male,Rowing,53.1,56.92,71.04,43,196,,84,495.61,179.69,67.21,79.61,94.9,0.93
ROW_902,18,Female,Rowing,56.69,60.13,76.04,43,192,,70,232.76,220.81,83.32,82.46,59.92,0.28
ROW_903,34,Female,Rowing,46.25,71.45,72.68,45,196,,74,324.12,333.42,96.88,98.27,54.22,0.68
ROW_904,25,Male,Rowing,74.1,103.61,68.53,58,181,,78,337.37,351.93,53.77,85.06,70.29,0.14
ROW_905,27,Female,Rowing,74.74,71.4,87.12,50,172,,74,347.7,238.49,75.83,82.04,62.27,0.12
ROW_906,32,Male,Rowing,67.14,78.59,65.54,47,192,,74,337.73,189.98,54.1,80.68,78.8,0.12
ROW_907,30,Male,Rowing,57.34,71.11,80.44,53,197,,97,514.84,312.09,68.96,69.94,84.96,0.14
ROW_908,27,Female,Rowing,47.69,55.62,87.74,47,171,,74,499.04,325.49,58.77,91.96,65.54,0.22
ROW_909,26,Female,Rowing,71.36,115.76,76.16,53,173,,68,201.84,275.9,82.47,69.05,84.27,0.56
ROW_910,30,Female,Rowing,70.43,88.4,86.29,46,187,,64,318.55,186.24,87.89,85.01,67.16,0.77
ROW_911,20,Female,Rowing,76.94,105.15,63.75,57,189,,78,449.47,361.12,62.37,64.66,81.75,0.13
ROW_912,20,Male,Rowing,70.57,96.08,74.81,51,190,,83,248.11,311.32,85.64,57.39,81.65,0.87
ROW_913,18,Female,Rowing,74.0,86.0,73.71,53,183,,88,228.48,367.29,72.34,56.49,63.91,0.84
ROW_914,19,Male,Rowing,71.11,56.28,60.24,54,177,,64,531.36,383.24,64.18,81.73,81.79,0.73
ROW_915,28,Male,Rowing,67.07,94.99,73.3,57,171,,81,381.07,351.42,76.17,66.4,69.05,0.43
ROW_916,31,Female,Rowing,59.94,60.88,71.07,51,195,,72,542.27,389.66,68.98,63.75,66.82,0.0
ROW_917,27,Male,Rowing,76.57,79.01,80.09,49,188,,88,529.42,388.56,61.5,79.6,64.46,0.73
ROW_918,24,Female,Rowing,67.78,94.04,88.15,51,179,,75,557.35,304.84,87.84,51.28,67.28,0.88
ROW_919,18,Female,Rowing,58.94,104.76,62.57,47,197,,95,219.31,332.04,89.88,62.31,89.34,0.34
ROW_920,24,Male,Rowing,47.92,97.95,69.82,45,198,,76,274.45,324.85,90.02,67.03,62.26,0.72
ROW_921,32,Male,Rowing,55.17,97.01,73.32,58,174,,79,318.46,305.28,69.11,85.42,84.1,0.06
ROW_922,28,Male,Rowing,64.03,60.43,73.66,40,180,,73,254.49,154.84,58.48,77.25,95.03,0.71
ROW_923,23,Female,Rowing,54.65,74.23,83.24,52,197,,65,394.19,238.98,92.02,92.8,67.52,0.07
ROW_924,24,Female,Rowing,52.74,53.0,73.3,55,197,,81,519.59,175.02,66.46,66.73,51.48,0.59
ROW_925,24,Male,Rowing,63.46,100.36,60.81,57,178,,99,580.47,225.06,87.4,64.82,51.23,0.6
ROW_926,18,Female,Rowing,50.94,116.68,81.3,51,185,,68,555.83,167.14,90.87,51.66,56.98,0.3
ROW_927,27,Female,Rowing,73.01,68.49,86.54,44,195,,91,382.93,380.01,88.41,97.59,55.5,0.08
ROW_928,32,Male,Rowing,61.95,56.14,75.42,52,196,,83,454.6,262.83,69.49,75.07,87.4,0.95
ROW_929,25,Female,Rowing,65.09,83.29,77.43,47,174,,92,292.28,197.34,96.9,75.13,64.74,0.54
ROW_930,20,Male,Rowing,50.16,109.97,64.89,45,184,,72,361.2,296.19,83.01,96.17,82.63,0.58
ROW_931,32,Male,Rowing,56.36,88.64,66.62,42,183,,94,548.47,199.11,78.79,64.5,52.12,0.62
ROW_932,21,Male,Rowing,59.35,53.27,67.06,59,178,,65,211.68,351.11,84.9,66.61,64.79,0.89
ROW_933,23,Female,Rowing,73.29,118.2,72.92,43,189,,99,413.1,226.48,52.24,82.82,61.71,0.06
ROW_934,27,Male,Rowing,71.96,108.01,87.84,51,195,,89,549.12,228.73,69.53,89.26,63.84,0.89
ROW_935,33,Male,Rowing,52.8,59.21,75.65,52,174,,97,248.8,367.49,94.06,84.97,59.54,0.24
ROW_936,23,Male,Rowing,66.57,114.53,65.76,41,184,,75,593.02,289.8,58.05,89.44,80.9,0.08
ROW_937,34,Male,Rowing,53.52,81.55,67.98,58,178,,60,204.96,371.83,70.72,78.76,83.13,0.66
ROW_938,30,Female,Rowing,79.59,76.03,71.52,43,173,,77,554.45,253.22,70.26,93.14,57.42,0.98
ROW_939,24,Male,Rowing,78.32,82.27,78.7,52,190,,81,341.47,235.98,67.8,77.51,87.06,0.06
