athlete_id,age,gender,sport,vo2_max,hrv,lactate_threshold,resting_heart_rate,max_heart_rate,stride_length,cadence,force_application,power_output,endurance_score,efficiency_score,adaptability_score,skiing_potential
RUN_729,31,Female,Running,50.11,119.28,86.31,57,179,1.0,81,219.13,,57.22,82.21,59.53,0.5
RUN_730,33,Female,Running,61.28,100.14,84.87,46,178,1.44,89,589.63,,58.45,75.36,67.76,0.18
RUN_731,28,Female,Running,53.86,79.78,75.96,48,182,0.89,96,399.14,,74.22,81.71,66.02,0.9
RUN_732,27,Male,Running,52.83,63.39,62.05,58,180,1.1,66,384.86,,73.16,94.34,99.36,0.35
RUN_733,25,Male,Running,78.52,55.61,76.98,53,171,1.34,89,582.31,,76.12,58.29,81.98,0.09
RUN_734,28,Female,Running,57.67,97.05,70.66,58,185,0.9,72,401.85,,75.39,56.01,74.59,0.15
RUN_735,25,Female,Running,46.63,72.19,76.2,59,174,1.45,81,407.1,,67.06,74.93,75.69,0.51
RUN_736,27,Female,Running,78.96,66.06,79.41,57,170,1.17,70,593.64,,84.79,99.09,80.2,0.88
RUN_737,34,Male,Running,72.82,76.6,79.35,54,177,1.15,64,244.57,,60.61,52.95,93.64,0.63
RUN_738,28,Male,Running,53.9,91.5,80.21,43,191,1.1,81,594.3,,92.62,99.33,57.3,0.21
RUN_739,29,Male,Running,59.31,97.02,80.38,52,185,1.41,74,266.27,,59.72,98.39,79.98,0.3
RUN_740,27,Female,Running,75.18,95.16,63.28,44,183,1.46,98,389.16,,70.79,64.63,66.11,0.98
RUN_741,34,Male,Running,57.51,110.43,65.75,51,195,1.07,96,335.05,,60.54,94.55,78.57,0.05
RUN_742,20,Female,Running,64.86,65.31,78.92,56,195,1.18,90,582.17,,80.92,50.39,75.89,0.99
RUN_743,24,Female,Running,63.72,94.57,72.25,49,171,1.02,88,394.2,,73.88,72.7,51.5,0.91
RUN_744,20,Female,Running,59.05,57.08,82.89,51,187,1.06,98,209.21,,68.72,70.11,79.12,0.68
RUN_745,34,Female,Running,67.38,88.36,63.75,45,195,0.82,76,288.68,,73.76,95.13,85.46,0.94
RUN_746,25,Male,Running,61.57,90.88,65.75,59,190,1.35,65,372.32,,71.06,73.61,62.3,0.15
RUN_747,31,Female,Running,45.74,65.14,76.75,59,176,1.48,76,470.56,,92.76,70.9,55.34,0.94
RUN_748,22,Female,Running,73.5,77.42,75.02,51,194,1.34,93,424.76,,56.21,81.98,60.58,0.21
RUN_749,30,Male,Running,48.96,107.9,67.99,52,194,1.16,82,539.96,,89.66,68.79,81.82,0.55
RUN_750,28,Female,Running,61.24,60.39,72.25,56,181,1.38,89,531.37,,82.77,76.83,73.44,0.49
RUN_751,29,Female,Running,65.3,80.42,61.05,59,184,1.4,72,436.2,,67.42,97.78,93.27,0.51
RUN_752,25,Female,Running,69.69,115.29,61.11,49,196,1.18,89,428.53,,95.96,60.13,64.25,0.27
RUN_753,29,Male,Running,59.38,85.29,62.85,58,191,1.46,79,311.27,,58.85,72.95,68.25,0.78
RUN_754,18,Female,Running,70.74,100.76,77.3,44,171,0.82,65,583.16,,65.51,50.77,76.4,0.74
RUN_755,19,Female,Running,49.6,107.88,85.91,44,191,0.81,90,230.74,,68.74,92.11,73.0,0.95
RUN_756,29,Male,Running,67.87,64.26,67.81,47,186,0.86,78,358.81,,82.39,54.6,77.39,0.51
RUN_757,24,Female,Running,73.92,65.28,61.02,56,196,0.84,65,464.33,,97.32,54.74,65.6,0.55
RUN_758,24,Female,Running,76.13,103.1,81.26,42,180,1.1,93,578.27,,79.67,94.14,58.33,0.9
RUN_759,18,Female,Running,65.28,102.73,85.66,55,198,1.46,87,400.61,,92.82,70.46,90.17,0.92
RUN_760,25,Female,Running,55.95,54.21,64.15,58,171,1.27,72,558.37,,95.25,84.36,51.96,0.65
RUN_761,27,Male,Running,50.72,72.57,71.57,45,197,1.26,69,241.92,,73.32,92.89,68.49,0.82
RUN_762,18,Male,Running,57.09,77.9,64.76,49,188,1.07,66,412.63,,73.62,68.72,54.37,0.51
RUN_763,32,Female,Running,63.9,108.03,63.19,55,174,1.17,77,326.42,,62.5,63.08,86.82,0.39
RUN_764,32,Male,Running,51.87,79.53,79.45,52,195,1.01,81,518.28,,80.08,58.48,68.28,0.86
RUN_765,21,Female,Running,78.34,114.82,89.03,42,186,1.16,73,378.0,,56.0,80.36,51.5,0.78
RUN_766,27,Female,Running,76.4,119.76,80.34,47,185,1.32,95,390.1,,81.72,62.61,53.79,0.24
RUN_767,25,Male,Running,46.15,104.65,89.54,59,197,1.19,67,225.91,,94.64,81.71,59.93,0.05
RUN_768,31,Female,Running,64.67,96.65,73.03,47,195,1.09,71,375.2,,88.04,65.86,89.35,0.57
RUN_769,30,Female,Running,72.63,77.43,86.94,46,182,1.39,99,232.33,,82.46,67.39,89.96,0.84
RUN_770,34,Female,Running,53.59,54.69,66.15,50,199,1.0,92,319.82,,91.92,62.46,99.83,0.25
RUN_771,24,Female,Running,63.34,90.12,63.54,59,182,1.14,83,250.75,,86.49,70.92,62.05,0.77
RUN_772,23,Male,Running,59.21,75.32,81.08,42,182,1.48,98,333.79,,76.48,58.11,53.02,0.41
RUN_773,26,Male,Running,51.88,74.56,71.14,46,174,1.48,73,290.96,,76.05,65.99,64.16,0.34
RUN_774,25,Male,Running,66.52,98.14,69.53,50,174,0.8,64,314.07,,55.35,88.89,58.94,0.17
RUN_775,31,Male,Running,79.78,82.45,80.14,56,189,1.17,78,259.35,,71.72,60.78,85.52,0.93
RUN_776,20,Male,Running,57.79,102.65,70.0,57,188,1.04,62,375.84,,76.12,97.36,98.46,0.23
RUN_777,30,Female,Running,64.33,77.87,77.18,48,176,1.0,60,399.03,,73.5,74.65,63.65,0.28
RUN_778,26,Male,Running,56.47,60.56,68.98,52,180,1.22,99,534.66,,88.8,55.35,66.43,0.33
RUN_779,26,Male,Running,75.69,82.29,83.51,54,192,1.11,96,415.53,,58.05,97.15,67.56,0.28
RUN_780,28,Female,Running,75.26,116.57,69.37,58,170,1.31,92,291.5,,89.74,72.83,92.85,0.16
RUN_781,23,Female,Running,51.26,106.11,76.05,54,176,0.82,76,494.36,,87.08,77.85,78.9,0.35
RUN_782,29,Female,Running,76.5,64.4,60.7,46,172,1.45,68,318.9,,95.04,59.26,98.7,0.47
RUN_783,21,Female,Running,50.3,77.39,83.75,42,182,1.2,90,502.56,,68.67,66.67,81.36,0.55
RUN_784,21,Female,Running,48.34,114.95,78.61,47,172,1.28,94,354.87,,58.83,85.18,85.29,0.16
RUN_785,34,Male,Running,67.85,58.66,65.77,52,175,1.22,62,405.47,,87.93,56.2,54.46,0.78
RUN_786,24,Male,Running,58.51,67.78,66.46,55,191,1.49,72,401.5,,79.42,78.52,97.58,0.31
RUN_787,23,Male,Running,63.58,68.36,67.87,42,196,1.49,96,582.25,,85.62,84.68,81.4,0.92
RUN_788,25,Female,Running,67.84,89.97,77.3,40,198,1.23,97,261.47,,99.84,50.09,76.01,0.33
RUN_789,24,Male,Running,46.85,78.75,76.45,42,184,1.28,73,575.42,,59.73,91.88,69.37,0.86
RUN_790,25,Female,Running,55.25,55.59,68.22,55,173,1.23,65,424.8,,70.55,52.82,53.85,0.35
RUN_791,26,Male,Running,61.13,94.04,80.82,40,174,1.02,88,597.48,,59.63,62.35,56.67,0.51
RUN_792,18,Female,Running,54.33,56.94,86.67,57,172,0.93,68,429.26,,93.03,98.18,50.58,0.37
RUN_793,20,Male,Running,46.71,92.45,61.31,53,188,1.08,95,462.55,,50.85,54.05,99.93,0.39
RUN_794,28,Male,Running,48.03,85.49,72.52,46,194,1.28,82,499.83,,56.76,91.3,89.31,0.62
RUN_795,33,Female,Running,73.06,84.56,77.81,42,190,0.84,74,528.72,,62.39,82.6,89.87,0.69
RUN_796,23,Female,Running,76.9,54.72,77.59,55,185,1.16,66,391.03,,88.57,79.92,86.5,0.87
RUN_797,19,Female,Running,50.33,94.75,60.59,45,186,1.09,84,471.44,,81.42,79.08,74.21,0.57
RUN_798,21,Male,Running,53.72,80.19,66.32,57,178,1.17,96,445.95,,69.43,58.32,54.41,0.22
RUN_799,22,Female,Running,67.83,78.78,61.85,52,195,1.4,82,362.83,,57.94,83.44,53.61,0.99
RUN_800,31,Female,Running,78.4,91.75,77.07,41,191,0.83,70,528.32,,66.08,97.58,95.82,0.68
RUN_801,18,Female,Running,55.49,92.44,79.36,51,178,1.33,67,276.98,,87.17,53.85,50.02,0.37
RUN_802,31,Male,Running,74.93,51.05,64.79,43,183,1.27,95,266.85,,69.1,66.62,84.96,0.97
RUN_803,30,Female,Running,62.71,58.77,69.99,48,196,0.94,98,494.58,,73.13,73.61,81.43,0.96
RUN_804,33,Male,Running,78.48,66.56,69.89,59,192,1.31,60,454.99,,80.43,61.61,75.06,0.08
RUN_805,21,Male,Running,49.77,97.46,84.59,44,180,1.15,72,327.06,,95.64,87.04,98.75,0.02
RUN_806,23,Male,Running,79.08,90.37,65.84,49,195,1.14,75,454.05,,62.51,84.43,59.91,0.04
RUN_807,26,Female,Running,60.43,103.03,76.45,45,179,1.14,72,508.26,,72.4,55.89,89.26,0.69
RUN_808,18,Male,Running,78.35,101.84,83.49,40,192,1.46,96,286.79,,65.52,78.47,83.74,0.71
RUN_809,34,Female,Running,61.05,109.72,84.89,59,174,1.46,73,432.56,,73.31,68.44,98.72,0.72
RUN_810,21,Female,Running,63.55,76.38,80.0,44,192,1.44,72,529.87,,84.82,61.42,96.7,0.63
RUN_811,23,Female,Running,73.17,74.15,68.99,45,195,1.42,71,364.5,,74.1,92.41,56.43,0.29
RUN_812,33,Male,Running,70.29,108.17,84.69,58,173,0.83,87,428.69,,91.73,52.73,65.39,0.17
RUN_813,24,Male,Running,66.69,66.63,82.26,50,180,1.08,81,231.41,,77.66,73.37,92.54,0.93
RUN_814,22,Male,Running,59.59,82.28,81.13,54,196,1.43,79,532.19,,69.29,73.77,61.43,0.91
RUN_815,26,Female,Running,72.74,63.6,62.02,41,175,1.33,78,518.45,,89.12,78.51,68.93,0.24
RUN_816,18,Female,Running,78.19,113.97,61.3,54,171,1.12,70,382.5,,71.57,59.88,81.3,0.17
RUN_817,25,Male,Running,45.34,78.55,80.86,46,199,1.34,89,247.7,,75.78,93.56,78.15,0.38
RUN_818,21,Male,Running,65.57,64.87,88.34,56,195,0.95,85,464.16,,99.73,98.27,82.03,0.05
RUN_819,34,Female,Running,75.31,98.44,83.21,51,172,1.22,74,429.19,,89.32,77.45,85.67,0.16
RUN_820,18,Female,Running,67.86,67.13,84.94,51,187,1.17,89,567.79,,92.76,62.81,86.44,0.38
RUN_821,19,Female,Running,73.03,116.05,76.35,44,198,1.2,88,311.92,,79.64,93.84,86.88,0.24
RUN_822,31,Female,Running,76.33,75.73,69.14,59,195,1.31,91,212.93,,67.41,99.41,99.58,0.74
RUN_823,19,Male,Running,71.28,96.52,80.33,46,187,1.46,89,301.9,,99.56,87.09,67.83,0.9
RUN_824,18,Male,Running,70.1,74.17,81.36,41,176,0.98,75,371.16,,62.2,66.69,52.21,0.91
RUN_825,30,Female,Running,78.77,106.51,80.26,52,190,1.33,95,262.18,,93.64,61.8,67.44,0.6
RUN_826,25,Male,Running,75.23,112.78,88.4,48,182,1.25,77,591.89,,95.57,57.83,95.58,0.7
RUN_827,26,Male,Running,73.54,105.15,71.02,54,182,1.29,98,288.96,,90.88,61.75,54.17,0.49
RUN_828,19,Female,Running,48.02,109.39,61.19,54,175,1.1,87,471.14,,55.7,61.37,82.35,0.15
RUN_829,34,Female,Running,53.37,57.13,87.25,40,172,1.46,78,381.65,,92.71,98.37,71.16,0.64
RUN_830,23,Male,Running,64.49,114.68,64.81,59,179,1.14,70,422.06,,83.19,82.16,96.08,0.35
RUN_831,20,Female,Running,69.83,93.7,80.92,42,190,0.89,76,573.07,,84.04,58.35,96.43,0.01
RUN_832,34,Male,Running,55.61,110.85,86.2,40,174,1.28,80,412.62,,89.33,74.4,89.26,0.57
RUN_833,23,Female,Running,48.27,97.91,69.3,58,180,0.89,96,322.09,,74.53,59.23,54.93,0.2
RUN_834,25,Male,Running,55.89,64.13,84.91,59,173,1.03,93,288.33,,63.36,80.3,51.24,0.89
RUN_835,31,Female,Running,71.99,92.67,69.96,52,179,0.96,92,556.8,,78.75,67.07,56.83,0.93
RUN_836,27,Male,Running,75.71,56.37,83.83,54,173,1.18,88,594.69,,55.43,59.78,66.09,0.16
RUN_837,27,Female,Running,76.95,98.7,62.09,52,197,1.04,63,300.73,,83.74,62.14,62.07,0.03
RUN_838,32,Female,Running,58.26,78.63,79.66,57,182,0.91,91,488.77,,74.15,83.75,68.49,0.0
RUN_839,25,Female,Running,58.04,60.62,80.31,56,177,1.35,70,402.3,,75.12,70.4,57.15,0.91
RUN_840,28,Female,Running,59.23,118.55,74.74,40,175,1.13,85,479.43,,59.29,75.66,87.63,0.15
RUN_841,33,Female,Running,58.15,113.08,80.61,54,180,1.12,77,585.69,,52.06,91.07,92.26,0.44
RUN_842,20,Male,Running,68.32,112.55,87.7,43,171,1.42,91,310.43,,80.56,82.77,74.4,0.06
RUN_843,32,Male,Running,57.54,105.22,82.02,41,187,1.18,86,495.98,,82.94,73.12,97.83,0.37
RUN_844,30,Female,Running,45.71,98.44,88.84,58,187,1.3,75,375.18,,74.91,97.7,56.02,0.79
RUN_845,28,Male,Running,60.37,95.86,73.46,47,191,1.03,69,461.01,,88.29,60.73,55.29,0.41
RUN_846,31,Male,Running,52.85,57.43,75.85,55,181,1.19,93,362.66,,78.19,64.45,60.02,0.78
RUN_847,24,Female,Running,46.01,113.04,67.91,47,186,1.31,92,483.33,,92.41,95.57,99.1,0.69
RUN_848,32,Male,Running,61.48,111.68,89.57,49,188,1.01,69,335.0,,64.41,92.66,70.82,0.52
RUN_849,23,Male,Running,52.21,102.35,61.65,55,186,1.28,85,395.34,,62.16,56.5,96.21,0.74
RUN_850,24,Male,Running,60.85,114.91,70.76,44,173,1.2,84,483.52,,63.06,96.5,60.1,0.88
RUN_851,31,Male,Running,54.72,88.72,68.93,58,198,1.1,61,217.08,,51.53,50.51,92.31,0.79
RUN_852,21,Female,Running,66.13,81.33,71.6,45,186,1.3,85,331.24,,95.03,91.12,65.5,0.69
RUN_853,26,Male,Running,79.68,117.76,87.53,49,185,1.02,79,418.47,,99.96,63.94,86.72,0.7
RUN_854,24,Male,Running,64.15,82.49,71.04,44,178,1.3,62,229.65,,90.83,59.43,98.72,0.16
RUN_855,32,Male,Running,67.64,94.89,87.51,58,180,1.19,91,481.26,,70.63,72.44,96.65,0.95
RUN_856,20,Male,Running,77.17,76.11,72.7,58,181,0.97,60,525.31,,67.7,94.85,91.57,0.21
RUN_857,22,Female,Running,58.09,94.54,85.64,52,180,1.27,83,265.33,,88.73,89.29,52.51,0.35
RUN_858,34,Male,Running,50.83,100.41,75.65,54,182,1.42,92,493.39,,75.5,98.35,80.39,0.52
RUN_859,18,Female,Running,54.9,93.73,69.34,47,191,1.02,97,458.48,,96.97,77.05,91.77,0.13
RUN_860,18,Female,Running,59.1,86.02,73.48,50,199,1.37,94,364.35,,63.98,75.53,69.97,0.59
RUN_861,33,Female,Running,67.58,71.01,72.73,40,177,1.04,76,266.0,,66.19,50.65,86.56,0.18
RUN_862,31,Female,Running,45.16,95.07,67.8,43,183,1.37,92,581.95,,99.94,59.03,56.91,0.92
RUN_863,28,Female,Running,74.87,113.59,68.69,52,187,0.84,70,385.6,,98.91,74.88,58.84,0.89
RUN_864,31,Male,Running,47.66,50.48,65.59,46,183,0.81,82,273.46,,94.26,87.63,82.19,0.54
RUN_865,25,Male,Running,76.52,59.38,70.08,46,185,0.88,97,487.27,,70.23,91.13,71.86,0.45
RUN_866,19,Female,Running,78.23,58.38,78.73,45,184,1.41,91,443.16,,91.88,64.16,60.91,0.1
RUN_867,27,Female,Running,79.65,114.62,71.6,47,191,1.17,78,526.48,,64.17,85.62,64.14,0.82
RUN_868,22,Male,Running,73.33,96.39,81.37,51,189,1.22,71,598.44,,62.74,91.43,80.95,0.38
RUN_869,32,Male,Running,49.96,116.63,89.61,57,176,1.39,87,217.95,,77.32,68.74,86.27,0.25
RUN_870,18,Female,Running,69.72,90.8,71.31,54,177,0.84,61,495.73,,93.01,84.78,60.38,1.0
RUN_871,19,Male,Running,52.12,82.32,73.88,55,199,1.07,69,595.65,,54.87,71.86,97.76,0.67
RUN_872,34,Male,Running,76.4,105.46,64.92,40,175,1.25,78,415.29,,78.27,99.28,50.41,0.07
RUN_873,32,Female,Running,56.08,61.27,71.77,49,198,1.08,87,486.28,,80.49,50.33,85.0,0.8
RUN_874,25,Female,Running,56.44,76.69,81.8,54,182,0.82,67,376.44,,78.99,70.72,64.55,0.75
RUN_875,31,Female,Running,77.12,82.64,66.52,52,186,1.26,82,342.71,,60.92,63.19,73.93,0.4
RUN_876,25,Female,Running,45.46,70.89,65.46,58,177,1.07,89,478.58,,53.21,92.49,78.49,0.12
RUN_877,25,Female,Running,51.79,75.99,71.29,52,180,0.81,87,595.24,,94.75,64.36,78.08,0.5
RUN_878,30,Male,Running,59.77,55.47,84.56,48,186,0.92,72,236.67,,78.73,77.19,88.81,0.76
RUN_879,22,Female,Running,69.53,63.86,78.71,55,178,0.95,96,368.85,,88.4,87.01,91.19,0.08
RUN_880,27,Male,Running,67.66,73.48,88.73,53,171,1.16,71,576.25,,68.22,74.86,53.67,0.16
RUN_881,24,Female,Running,68.43,105.71,87.14,48,196,0.93,69,245.12,,52.13,70.52,85.15,0.62
RUN_882,26,Female,Running,75.8,62.77,64.53,57,179,1.05,76,460.37,,62.98,52.13,69.95,0.56
RUN_883,31,Female,Running,49.24,74.26,61.28,43,191,1.33,60,372.07,,53.67,51.15,90.93,0.91
RUN_884,23,Female,Running,63.28,54.54,71.97,51,193,1.37,81,350.76,,53.91,97.87,80.44,0.81
RUN_885,27,Female,Running,70.39,89.0,75.66,44,190,1.36,74,283.78,,60.72,82.16,50.51,0.92
RUN_886,18,Female,Running,67.26,92.79,75.47,50,183,1.29,75,270.53,,81.68,91.26,83.32,0.47
RUN_887,28,Male,Running,60.69,110.59,64.02,44,171,1.18,79,406.51,,90.89,74.02,96.29,0.79
RUN_888,25,Female,Running,45.6,107.34,63.74,58,174,1.19,69,350.97,,91.07,63.08,54.15,0.05
RUN_889,23,Female,Running,47.12,69.98,61.41,46,186,1.47,85,396.62,,96.89,64.73,74.71,0.29
RUN_890,34,Male,Running,49.16,59.59,85.53,43,193,1.41,82,278.37,,82.82,52.17,81.29,0.64
RUN_891,21,Male,Running,57.01,60.93,88.43,47,177,1.25,76,340.08,,50.99,89.54,59.79,0.76
RUN_892,23,Female,Running,49.12,117.83,63.47,45,199,1.13,93,598.57,,68.87,79.08,82.53,0.57
RUN_893,32,Male,Running,59.91,97.13,66.39,45,187,1.31,81,347.23,,55.57,74.04,52.49,0.48
RUN_894,27,Male,Running,51.25,52.98,62.7,43,191,0.84,63,365.08,,88.87,92.61,95.28,0.23
RUN_895,34,Female,Running,72.27,59.57,86.33,53,196,1.46,66,207.95,,55.98,72.24,88.13,0.17
RUN_896,27,Female,Running,75.5,84.01,88.76,42,193,1.18,64,352.33,,55.3,97.4,97.05,0.88
RUN_897,22,Male,Running,58.64,64.55,67.85,49,195,1.15,90,505.36,,51.41,50.66,70.92,0.14
RUN_898,24,Female,Running,62.9,106.26,69.11,45,198,1.0,78,406.24,,97.78,99.23,51.71,0.44
RUN_899,27,Male,Running,78.37,90.13,70.88,57,177,0.8,63,462.82,,89.29,90.79,67.08,0.89
RUN_900,28,Male,Running,63.74,92.88,75.07,49,181,0.84,81,422.62,,66.67,67.75,75.79,0.15
RUN_901,20,Male,Running,79.83,82.4,80.47,48,183,0.98,62,242.2,,68.82,79.77,96.79,0.13
RUN_902,28,Male,Running,49.97,67.92,75.13,55,199,1.18,82,332.86,,52.97,93.23,94.15,0.69
RUN_903,23,Female,Running,75.18,91.26,88.53,59,192,0.86,63,477.69,,57.9,74.08,79.7,0.33
RUN_904,23,Female,Running,62.4,100.19,63.0,43,172,1.48,83,419.18,,65.57,52.55,86.49,0.44
RUN_905,32,Female,Running,45.79,75.97,83.96,50,198,1.09,73,469.98,,69.39,95.18,97.69,0.63
RUN_906,20,Female,Running,79.03,85.35,70.03,51,199,1.02,62,344.07,,81.0,75.85,92.53,0.38
RUN_907,28,Female,Running,78.78,108.78,71.33,58,197,1.17,80,277.48,,67.52,77.26,82.94,0.8
RUN_908,25,Female,Running,58.41,60.41,81.26,49,183,0.85,85,531.93,,97.73,50.69,77.0,0.97
RUN_909,25,Female,Running,78.39,88.17,87.88,46,196,1.4,60,350.52,,67.14,55.0,73.8,0.93
RUN_910,33,Female,Running,49.94,74.39,81.49,46,173,1.12,89,462.0,,97.08,88.87,87.83,0.55
RUN_911,20,Female,Running,68.8,99.2,83.28,57,170,0.92,63,352.5,,86.49,71.75,90.44,0.35
RUN_912,25,Female,Running,51.72,51.32,82.52,42,178,0.91,73,570.9,,94.99,99.9,60.88,0.43
RUN_913,25,Female,Running,53.63,96.93,69.63,51,183,1.05,77,596.78,,85.16,84.78,73.7,0.33
RUN_914,30,Female,Running,72.28,57.2,82.71,53,195,1.2,71,459.57,,78.43,97.48,88.56,0.44
RUN_915,18,Male,Running,58.21,54.53,83.54,59,179,1.09,97,440.86,,75.45,63.97,83.79,0.01
RUN_916,27,Female,Running,45.25,100.72,76.0,41,187,1.22,95,536.33,,64.57,58.81,79.58,0.06
RUN_917,22,Female,Running,59.5,94.82,76.1,48,179,1.29,75,406.49,,64.91,68.83,66.19,0.77
RUN_918,22,Female,Running,52.98,112.65,82.79,49,176,1.32,60,547.8,,61.16,63.24,80.46,0.33
RUN_919,34,Female,Running,68.92,86.38,84.51,45,177,1.08,62,365.18,,69.28,80.67,80.61,0.79
RUN_920,31,Female,Running,51.81,87.1,70.12,56,183,1.3,98,212.76,,56.35,87.22,71.62,0.48
RUN_921,23,Male,Running,74.48,99.49,84.05,54,173,0.9,94,570.64,,69.38,70.1,98.01,0.81
RUN_922,31,Male,Running,54.35,72.64,84.43,40,196,1.16,74,488.61,,91.69,54.49,82.66,0.66
RUN_923,29,Female,Running,58.76,52.58,67.02,52,180,0.85,97,404.31,,93.51,51.32,92.53,0.2
RUN_924,18,Female,Running,55.43,66.1,81.51,49,179,0.97,75,577.96,,82.14,60.9,56.45,0.45
RUN_925,22,Female,Running,67.54,66.66,65.6,51,186,1.21,76,554.71,,62.84,86.62,87.84,0.7
RUN_926,31,Male,Running,48.54,73.5,62.79,55,174,1.32,93,243.37,,62.02,61.08,80.09,0.33
RUN_927,24,Female,Running,61.73,116.04,77.24,41,179,0.87,69,449.76,,63.9,95.55,65.41,0.19
RUN_928,32,Female,Running,56.71,106.34,87.26,42,179,0.94,70,415.24,,75.0,82.58,56.82,0.54
RUN_929,26,Male,Running,75.94,115.52,61.06,47,191,1.49,87,510.59,,98.82,93.1,68.98,0.27
RUN_930,32,Male,Running,47.57,119.9,84.8,59,176,1.04,86,320.31,,55.46,69.29,72.07,0.59
RUN_931,33,Female,Running,74.04,80.36,75.19,54,186,1.0,97,203.25,,75.03,99.18,57.04,0.27
RUN_932,26,Female,Running,50.87,65.9,85.83,58,198,0.86,77,274.16,,84.11,83.97,83.51,0.91
RUN_933,24,Male,Running,48.1,89.2,85.3,57,189,1.29,89,284.38,,62.28,67.85,65.36,0.34
RUN_934,24,Female,Running,52.08,111.68,86.26,40,181,1.16,72,316.57,,98.46,60.63,90.3,0.91
RUN_935,34,Female,Running,48.59,82.6,83.07,58,174,0.91,75,348.16,,67.45,93.33,82.42,0.28
RUN_936,28,Male,Running,63.23,85.38,85.29,41,174,1.24,61,482.62,,96.62,65.9,65.53,0.6
RUN_937,23,Female,Running,79.59,59.41,65.28,44,192,1.17,79,229.7,,79.87,52.22,68.0,0.13
RUN_938,31,Male,Running,46.2,79.43,69.12,57,173,1.2,71,394.62,,50.2,63.93,97.11,0.78
RUN_939,32,Female,Running,61.14,77.09,67.27,55,195,1.5,88,399.46,,65.56,58.97,97.41,0.2
RUN_940,25,Female,Running,58.51,74.62,82.27,49,176,0.82,67,446.35,,51.08,65.99,70.92,0.86
RUN_941,21,Male,Running,56.89,112.11,64.61,42,193,1.44,97,324.22,,69.07,80.66,83.96,0.45
RUN_942,18,Male,Running,56.62,54.15,65.47,49,171,1.39,79,303.92,,96.63,75.02,99.0,0.09
RUN_943,23,Male,Running,76.33,118.05,86.37,52,199,1.09,94,393.55,,88.95,85.54,99.7,0.36
RUN_944,18,Male,Running,45.66,50.58,81.18,49,170,1.42,98,463.84,,81.01,66.69,53.61,0.78
RUN_945,22,Male,Running,72.12,116.19,86.26,50,198,1.25,90,217.84,,76.93,55.99,77.67,0.08
RUN_946,22,Male,Running,53.85,88.36,64.18,46,195,1.42,75,317.43,,68.63,58.01,86.33,0.63
RUN_947,22,Male,Running,58.42,99.17,71.97,41,179,1.22,82,514.92,,60.58,89.86,59.34,0.51
RUN_948,34,Male,Running,59.71,63.1,68.49,58,170,0.95,93,393.68,,53.13,54.9,91.1,0.31
RUN_949,29,Male,Running,55.67,95.79,60.29,57,182,1.2,91,580.73,,59.51,89.91,73.42,0.76
RUN_950,24,Female,Running,48.27,111.74,68.54,50,186,0.93,76,547.02,,67.58,60.63,74.89,0.05
RUN_951,32,Female,Running,49.0,59.76,71.39,56,178,0.9,83,337.58,,76.0,83.92,63.72,0.5
RUN_952,30,Male,Running,55.43,58.9,62.77,42,173,1.26,94,490.51,,60.22,81.15,65.01,0.51
RUN_953,29,Female,Running,73.76,71.28,76.99,59,178,1.46,82,309.72,,98.72,54.91,54.21,0.09
RUN_954,30,Male,Running,49.71,61.32,71.5,51,176,1.21,67,270.12,,53.84,83.29,96.58,0.14
RUN_955,23,Male,Running,70.99,57.75,61.39,41,192,1.36,82,552.41,,54.74,72.38,69.09,0.41
RUN_956,18,Female,Running,55.11,97.48,81.12,40,198,0.92,80,340.1,,84.13,85.36,58.11,0.54
RUN_957,23,Male,Running,75.92,64.97,81.88,48,171,1.26,78,281.37,,87.75,91.77,57.12,0.05
RUN_958,30,Male,Running,59.99,96.69,85.03,58,187,1.31,90,585.99,,98.62,51.97,70.37,0.01
RUN_959,30,Male,Running,51.01,110.34,74.57,47,197,0.83,66,212.41,,76.52,82.4,81.61,0.19
RUN_960,30,Male,Running,79.5,95.64,89.06,48,190,0.87,83,346.76,,58.3,55.25,88.89,0.49
RUN_961,21,Female,Running,51.18,58.36,87.42,46,184,1.35,67,215.37,,96.9,68.94,96.23,0.04
RUN_962,22,Male,Running,64.87,90.15,76.54,43,179,1.11,72,401.64,,99.01,50.63,81.79,0.73
RUN_963,30,Female,Running,64.93,77.55,73.35,55,186,1.08,62,360.47,,96.18,66.43,71.03,0.15
RUN_964,26,Female,Running,58.05,74.04,60.09,45,176,1.44,93,488.27,,93.58,58.47,71.1,0.77
RUN_965,34,Male,Running,78.3,72.3,81.33,57,180,1.49,72,581.61,,53.88,77.81,78.72,0.2
RUN_966,20,Female,Running,74.54,115.06,76.95,41,176,1.34,91,407.88,,92.74,75.61,76.9,0.35
RUN_967,32,Female,Running,74.04,101.98,88.13,50,180,1.35,94,314.16,,97.66,89.66,82.04,0.48
RUN_968,18,Female,Running,79.1,59.37,77.83,44,193,0.95,80,548.87,,77.62,82.0,75.17,0.35
RUN_969,26,Female,Running,61.0,83.32,89.79,56,192,0.93,60,441.82,,88.63,85.73,52.95,0.02
RUN_970,23,Male,Running,48.4,72.28,85.61,44,193,1.49,61,421.39,,83.04,54.62,75.04,0.91
RUN_971,18,Male,Running,71.79,118.46,88.61,42,184,1.29,85,275.43,,64.4,51.39,51.13,0.29
